Coopersmith,County Paved,7167f796-32d1-4397-b6fb-aca694c43f95
Coots Way,Private or Other,c0f99bac-a119-4763-a280-444711deb9c7
Copperfield Ct,Columbia,ba7f8620-72f0-46e8-b69b-06a08fe3e114
Copperfield Dr,SCDOT,8f04e05f-f583-4b96-9fe5-1c0d5181afe4
Copperhill Ct,County Paved,c690e3cc-7a62-415d-975b-30a757cc9158
Copperhill Ln,County Paved,64efed64-2132-4d8e-853c-ded2ef905467
Copperwood Ct,County Paved,2233c8c0-6750-480a-aa31-a222aedf90d3
Coppice Ln,County Paved,81bf0845-9f38-46a3-8be7-10ec1ec39d6f
Cora Dr,SCDOT,4f268df8-3ece-486e-9a31-e74cd4ec9d7a
Coral Ct,County Paved,a88993ca-7877-4691-9a37-e1d3bfd32d43
Coral Rose Dr,County Paved,5c13f6f4-1d55-41e2-85db-03ca950362df
Coral Vine Ln,County Paved,08962cce-1aa4-44f6-b6a5-19b636cdf4b3
Coralbean Way,County Paved,606ba37b-4e9e-4be8-9228-185bbad9f444
Corbett St,SCDOT,86fd070b-02ca-4cdf-9828-1dde9fe3939c
Corby Ct,County Paved,ba59cb68-136f-49d6-8760-1c11bf4423c5
Cordage Dr,County Paved,d14bdaa9-16b9-4dc9-b588-af592a0a9001
Cordata Ct,County Paved,76683a28-86f1-4aaf-a685-5b5f4cffc32f
Cordgrass Rd,Private or Other,74eefaab-034b-43d6-a423-56b4a6104632
Cordova Dr,County Paved,40c032b7-3005-4d80-83bb-471510b50ff1
Coriander Rd,Private or Other,3a1ac2e4-0a97-4de9-85f6-476ea4f5e537
Corinth Ct,County Paved,d0a0cbf8-0c0e-407f-861f-2640d938e3f0
Corinthian Dr,County Paved,144793f3-c1b6-457c-a390-0420f1920da7
Corison Loop,County Paved,9dcb6a7f-bff9-4983-9415-986986a821c7
Corley Ford Rd,County Unpaved,35d54acc-197c-4704-a56a-c5f2cd841ff9
Corley Rd,County Unpaved,abb7847d-828b-4496-80df-e121fe8a31eb
Cornelia St,Private or Other,a8216795-b5ec-4dbe-8c48-4036b2cfd234
Cornelius Dr,SCDOT,870719b5-65b3-4dc8-9bff-2b3cea24546e
Cornell Adams Run,County Unpaved,0d9fbe32-7006-4907-9778-b8386b2c7b8e
Corner Wind Ln,Private or Other,7b2113aa-031e-4aa2-bdd5-14f48d1afb79
Cornerstone Cir,County Paved,ec6b60cc-0ee7-48ab-ba91-538760cb38d6
Cornerstone Way,County Paved,647df255-42d9-4cb9-975e-7167e4323a9a
Cornflower Dr,County Paved,bc636d29-d433-4e4b-a73f-359d8152482c
Cornflower Ln,County Paved,11063b28-afc2-4765-919d-484cb55287b2
Corning Rd,Columbia,e3e38baa-06ba-47a0-8733-84b67ad91591
Cornwall Rd,SCDOT,720737cf-dfe3-4c01-b134-80dc9f303766
Coronado Dr,SCDOT,59fb306f-979b-4061-aafa-500d11c3a777
Coronet Dr,SCDOT,e1f5d6ff-5162-41ad-9768-78bfd64cd7e1
Corporate Ln,Private or Other,e8c51303-f422-4e6d-8321-25de3c587bb0
Corporate Park Blvd,Private or Other,5118ac34-6710-4229-8feb-65d3b579ad31
Corporate Park Blvd,SCDOT,b49bfcff-0040-427c-992c-7ad86c927566
Cort Rd,Columbia,8522daff-60f1-4161-a88e-52fe9ae903eb
Cort Rd,County Paved,f7b9d143-1dfa-44f7-849d-d4c9f853af7a
Cort Rd,Private or Other,84ad0da8-af2d-4751-907c-94a572f23d21
Cosentino Ct,County Paved,65efc630-222f-479a-8f7d-93e97c03d0c4
Cotesworth Dr,County Paved,a8306066-9047-458b-ae61-d71dd21d968b
Cotoneaster Dr,County Paved,96c1b094-9243-495a-a398-1425bd07d002
Cotswold Ct,County Paved,0cc6383c-dbe9-4c79-9150-9e4969b70c74
Cottage Ct,SCDOT,e5e35f6a-0501-47e6-ab05-e8a0ff4aca96
Cottage Ct,SCDOT,0038cfe0-0f2a-47ea-8375-aa9e23c1863e
Cottage Lake Way,Columbia,d9309d18-e7cc-41d9-a07d-f1848a3b6aeb
Cotting Ct,County Paved,566f7524-a865-4efb-9856-1f8d702ef1ec
Cotton Hope Ln,Private or Other,5b79f0f7-daf8-47ad-9170-d2ec2aa65095
Cotton Rd,Private or Other,6f6badb9-09b1-4f19-980c-66dd68daa042
Cottonplace Ln,Private or Other,e08f6c8d-4c9d-4ee1-be7d-6d7e3e826f1d
Cottontail Ct N,County Paved,c0eb11f9-bef3-4dc5-903e-63d05c87244c
Cottontail Ct S,County Paved,c41de79e-564a-4f01-bf17-d86a198d0a54
Cottontown Way,SCDOT,24f10577-22ce-40ba-adb1-350165651e6a
Cottonwood Way,County Paved,2fe83a8f-39d6-4563-a5b3-3843ce5a0f8c
Coulter Pine Ct,County Paved,5d54b097-6b6c-40c7-a2f0-97bf2652b7cb
Coulter Pine Ln,County Paved,e057082a-2e3e-44ff-ac06-50881f8df584
Council Loop,Private or Other,1aa2a02b-794e-4e08-acd1-283470359e8c
Country Club Ct,Private or Other,6902310e-87db-4898-84c8-dc2ded8db808
Country Club Dr,Private or Other,11bb339e-e6e5-46a8-8d34-adad56dfa66d
Country Club Dr,SCDOT,2781b97a-fd75-4ce2-a0e8-31902de35b28
Country Girl Rd,Private or Other,265c9162-ec75-4d80-8cc3-51419f0a00b1
Country Haven Rd,County Paved,0241a8a8-e835-4d7a-8831-67184a6bf7a8
Country Mill Rd,County Paved,a88ce0ba-2249-4aad-8c31-6c620c15059b
Country Pines Ct,Private or Other,12a827dc-b1a0-4b11-bdc7-9d4c8831921a
Country Place Ln,County Unpaved,59579dd3-e3c3-4a5f-b302-ca9e7dae208c
County Line Trl,County Unpaved,8953ef6a-60ee-4be5-9cf3-6f2540ecdb03
County Line Trl,Out of County,28271bea-41a6-4f7f-8938-19471271b1ba
County Line Trl,Private or Other,4605d08b-da3e-49dc-8d52-75b1de1c1178
Court Ridge St,SCDOT,f09910cf-0b7f-4ceb-8555-80624a5cc6e9
Courtland Dr,County Paved,ff9f1d42-82d7-441f-9efa-a831000a0eec
Courtney Rd,SCDOT,216f3757-ea66-42c4-8106-7b4cf6cb6969
Courtwood Dr,SCDOT,ee9cc2e0-7b99-47cb-a8ac-607163360989
Courtyard Homes Dr,Private or Other,0db05d6c-2915-4818-993f-4e4640341c0e
Courtyard Ln,Private or Other,16b8a030-d493-464a-a495-647f253379b4
Covair St,Columbia,c4003ffa-f1d5-4a4d-8ed4-fc67b8ffb3dc
Cove Ct,County Paved,35cf6718-cd8c-482a-bc46-781a89af0157
Cove View Dr,County Paved,1561da56-3413-48ad-8970-3e9fdac6851d
Covenant Rd,SCDOT,3c5be835-2a0d-4c69-bd27-d976b0a8b28b
Covey Ct,County Paved,32160b0b-50c8-4be6-98e0-d1f7acef9858
Cowdray Park,County Paved,b93cd1cd-c36c-4671-8863-4f552ecb6f85
Cowman Ln,Private or Other,b349e922-7fc3-4293-a7bd-c7601ee4c65d
Cox St,SCDOT,019243c0-83a8-46a4-a045-36301f970c10
Coxsfield Ct,Columbia,092c4422-96b9-49ed-8ee3-7072e840d874
Coyote Ln,County Paved,50b5098b-528b-4284-95c1-90aebfb5d87e
Crabtree Rd,SCDOT,33e86669-b112-465a-b4b6-40bc80c3a7e1
Crabtree Springs Ct,County Paved,523a7619-2f07-40c2-aeaa-3bb3f1d9bb40
Craft Acres Rd,SCDOT,c03b9dfc-f153-4939-8c75-f1da606506e3
Craig Rd,SCDOT,24f226d8-5c9c-47c0-8c63-2340bac6e8bb
Craighill Rd,Private or Other,5e3b211c-dac2-446a-9b90-66c994cfaf8c
Craigwood Dr,County Paved,791f6c65-1ff0-4d95-be24-31fb9b197f7d
Cramer Dr,County Paved,66ffd7eb-2294-454b-9613-489c1a7b9681
Cranbrook Ln,County Paved,ce213793-9554-444a-ac82-8850b3048b77
Crane Branch Ln,County Paved,509070c5-6831-4af4-a75b-c28d08716603
Crane Church Rd,SCDOT,1f00b60b-fbf4-4548-93cc-e76346c3e72f
Crane Creek Ct,County Paved,791d0f96-8232-4f8e-9774-8700f3f2fee5
Crane Creek Dr,County Paved,7585620b-495c-4e5e-94e1-21b2d3f7be2a
Crane Ridge Rd,Private or Other,7df5b5d4-1d3f-4883-b26f-264134ae34b9
Cranley Ct,County Paved,a4dfbef4-5f80-41d2-9eb7-4d7458d47eb1
Cranley Rd,County Paved,786f8626-f303-4046-91c3-5895308a693f
Crape Myrtle Rd,SCDOT,073184ea-8bf1-4bf6-a129-2a10d764eaaa
Craven Arms Ct,County Paved,1bd722e6-d06f-4c2b-b7e8-e9b9e6d1eb76
Craven St,SCDOT,f694549f-d0c8-4ead-934a-c3860848574e
Craven St,SCDOT,62791546-8e29-4421-8f0e-49ce497dd200
Craven St,SCDOT,527368fb-de0b-41bd-b4e1-dbc65bd412f3
Crawfish Ln,County Paved,8f313c0b-744b-46dc-a3b4-232bb02663c2
Crawford Rd,County Unpaved,803f9b9c-1e7f-471a-830a-1dd83ff015f6
Crawford Rd,SCDOT,8b3daef8-6c00-4673-bc41-e14de35aae2c
Crawley Ln,County Paved,2e0876ed-90b0-4bdc-97cf-f079b3100d01
Crayford Rd,County Paved,0f34e2b3-d65d-461d-a3e1-246c4aa61f91
Creative Dr,Private or Other,cb4b3c8d-023e-446b-bd28-15909d4aa93d
Creech Rd,County Paved,6ee7db6f-65db-4183-a38e-083474ce9b6d
Creek Bluff Ct,Private or Other,07a4920b-723d-4170-8fe7-46324382656b
Creek Dr,Private or Other,5976a287-de5c-46d8-83fe-03a6e873b18e
Creek Manor Ln,Private or Other,8f508aae-2a0b-4c4c-b776-0d94b3c68ad3
Creek Rd,County Unpaved,db6003af-9788-49a1-b10b-60f37edac1c4
Creek Ridge Loop,Private or Other,2f438a20-a02f-41f5-a04d-0d3a76c9f7ec
Creek Vista Way,Private or Other,d93312a7-fa39-43c1-860f-6b0b56a1f0e3
Creek Way Ct,Columbia,4fbed57e-519d-43a3-8a15-689999fdf56e
Creek Way Ln,Columbia,4cf051bd-2197-4bdd-917c-5ff162003e4a
Creekfield Ct,County Paved,f63303f2-d52a-4d51-906f-49f8fc901797
Creekside Cottage Ct,Private or Other,43aec29b-fd00-4d86-ab16-aaccaece9a4b
Creekside Way,Private or Other,c14f868e-ff2d-4907-b8c3-35217d72d593
Creekwater Ct,County Paved,b2a60fab-b7a7-48bc-a9c7-f8b75b781891
Creekwood Dr,SCDOT,920f0caf-434f-4ebb-8d01-f95d1e9d4442
Creekwood Rd,County Paved,e76c630b-cc70-4687-a67c-f2ddbb7f38af
Creekwood Rd,Private or Other,b9397c5a-2bee-4b8c-a81f-4b9dba9f14cf
Creekwood Rd,SCDOT,f605a677-6525-4124-98c0-124cb1686c9b
Crescent Corner Dr,Private or Other,2f264c12-e21b-42e3-b93c-295d6e30fc7d
Crescent Cove Ln,County Paved,e4a912a2-f377-4c38-8dc2-0a848c3eeb11
Crescent Lake Ct,County Paved,e461f004-3c52-4bbc-9369-f938cf0e7871
Crescent Lake Way,County Paved,d6793c8b-d9c5-4abc-b54c-bae174ed624f
Crescent Moon Loop,Private or Other,edaf6761-61ea-4307-bb06-ffdcf5d44eb1
Crescent Park Ct,County Paved,80be2f07-b193-4c01-a09f-2505766db6d4
Crescent St,SCDOT,fcfe779c-b730-4c5d-942d-3e37e07c9854
Cressfell Rd,County Paved,49e4ad76-daf0-48e9-b344-6c7bad75bc19
Cressfell Rd,Out of County,cb995ed5-fed1-494e-a78b-91902de248f1
Crest Haven Dr,County Paved,6554cc9c-9dca-42b3-b3ee-7789df4f93a6
Crest St,County Unpaved,df472720-2bef-46eb-9fd7-28d75fc5d927
Crest St,SCDOT,44568a39-abb4-412b-8fe2-937b623d6cb0
Crestbrook Rd,SCDOT,93a5a408-e0e9-441a-a7a9-5336ef11a9f4
Cresthill Dr,County Paved,858ee4dc-ec2a-4130-a020-67dd7dbb29b3
Crestland Dr,County Paved,41a26ff4-66c6-4a23-9ecd-74a24622747a
Crestlite Dr,County Paved,960591e8-bd5f-48f8-95c9-29feb73a1092
Crestmont Rd,County Paved,e679085c-2195-4a8f-886d-3a6b20406670
Crestmore Dr,County Paved,f8e428c7-603c-4d04-8ab8-f0bf2f0c631e
Crestoak Ln,County Paved,f354c4fe-f318-45c3-9231-4a62d239bb35
Crestview Ave,SCDOT,03d98f9d-918b-4433-b720-ec431e03228b
Crestwater Dr,Private or Other,24f5384b-65ab-43bd-a3e0-626c41e27248
Crestwood Dr,Columbia,7e73da81-4b06-4405-8d58-f9ce99c737cc
Crestwood Dr,SCDOT,d4a62e57-fe59-44a8-92c0-78df34bd8131
Crickentree Ct,County Paved,babcba00-a3f4-4c5f-8f70-c9defda4b64f
Crickentree Dr,County Paved,b0b01598-fffa-4623-a9b8-0d88d4fe2a36
Cricket Chirp Ln,Private or Other,7945fe1b-ecac-44e0-a625-6567f62c38e0
Cricket Ct,Private or Other,394d0d73-ffc1-40fa-a01b-e2101501428a
Cricket Hill Rd,County Paved,94ae5fa0-cecb-4d46-8511-70e19c4b1479
Cricket Rdg,Private or Other,abe77286-377b-4532-9cde-eef872f78342
Cricket Tree Ln,Private or Other,4b56e758-5945-4a6d-b116-bb49e045949d
Crims Branch Ct,County Paved,6b2bb73b-be53-4c7f-9eed-8bb470a09096
Crims Creek Way,County Paved,45f06f22-afb3-40d5-a299-c3d1e2b77640
Crimson Ct,County Paved,e2ee8a32-1060-413d-b860-36c1a993a4e0
Crimson Queen Dr,Private or Other,801a9202-ac40-43d1-beee-4242e1c0619f
Crofton Way,Private or Other,3096dcb7-686d-4176-acc1-ce86f6efffb8
Cromer Ave,SCDOT,6cd7ee8b-a9bf-47bf-b02a-4c64bc67681a
Cromwell Ct,County Paved,c0e4ed7c-1d7d-4047-acf3-e00e20a136f8
Cromwell Manor Dr,Private or Other,02fda17d-6956-40d2-9d10-4a29f96a1512
Crooked Creek Pl,County Paved,728b7a0a-56bf-45a5-a45e-6effd4fec526
Crooked Pine Ct,Private or Other,65b70efd-0710-48c9-b73d-419ffe7b0a8b
Crooked Stick Ct,County Paved,d68df3fa-1183-4518-b82f-2b4423c41792
Crooked Trail Ct,Private or Other,2d9c36e0-601a-44c6-a198-a5d559cc5c2c
Crosland Ln,SCDOT,fab2c78f-3811-4e1d-96cd-4d596e9e38ae
Cross Creek Ln,Private or Other,d4521d3a-d5e6-42ce-8856-2d9115af21e5
Cross Hill Rd,SCDOT,41449d6c-ecfe-47e6-b462-56e92a7efba5
Cross Ridge Ct,County Paved,6afe6b98-bfb5-4571-9bbd-7d6b8d04674e
Cross Ridge Rd,County Paved,d3ba05ee-650c-4883-b850-5c075b22d4c3
Crossbar Ln,Private or Other,d9218daf-8085-4ce0-9f9b-f03727d4dff8
Crossbow Dr,Columbia,ba6603f9-29aa-4347-aee6-8effa777a4ab
Crossbow Dr,Out of County,161dbadb-e594-4459-a3bb-fab0c1e23175
Crossbow Pl,Out of County,b20ac610-c799-462d-a374-83d6a4a1307d
Crosscreek Ln,County Unpaved,64160684-f2af-46bf-8a3d-a88cbb39a7d4
Crossfield Rd,SCDOT,2291dce7-dbe8-4a0a-8cd3-4159028a497a
Crossfield Rd,SCDOT,35b0b836-fc85-49fc-a346-d169abe641d8
Crossfox Ct,County Paved,3e9de020-93de-410b-bc71-6f452e5aca83
Crossgate Ct,County Paved,98332e22-bed9-4242-9dcf-f1392c48b4b7
Crosshill Rd,SCDOT,e716940d-ef07-492f-8bbc-dd83b1928f9d
Crossing Creek Rd,SCDOT,dbac299b-e819-4b30-a5d3-68c3ed5af04c
Crossthorn Rd,County Paved,c5634fdd-3597-4b34-94b7-f32e85311b4a
Crossvine Ct,Private or Other,6f6d8e00-0b68-4f2b-bb28-6eb202349fe7
Crouch Commercial Ct,Private or Other,9d8115ed-5ffe-43f8-9399-86ea26c9430d
Crown Lake Dr,Private or Other,e0e9bb69-350e-4c83-95dc-48c4da40151e
Crown Point Ct,County Paved,3fc93602-9004-462c-998a-bbff9e70e917
Crown Point Rd,Columbia,18ca99ea-de12-46ae-a324-59a51d8c4f84
Crowson Rd,Columbia,2b959bc6-6feb-435f-8919-dfbfa78f066b
Crusader Ct,County Paved,f1102fa4-b6e1-4965-9bb6-a630dfdc5c5f
Crystal Clear Ln,Private or Other,f452a5a6-50ce-4d99-ab78-5e2627e89cf4
Crystal Dr,SCDOT,acc87dcb-9352-459b-aee3-0c2a92e21e09
Crystal Harbor Ct,County Paved,b9eba105-ecd6-4c9a-8a95-0a10bbe2408e
Crystal Manor Dr,County Paved,280b4a98-0cda-4d83-a5cc-46e823e26b21
Crystal Springs Ct,County Paved,3d23ee7d-0091-4750-917c-caf9a16c492b
Crystal View Ct,County Paved,b3c2b48b-9a64-40a0-b11f-9fdab1d70643
Cullasaja Cir,County Paved,f8179cfb-51e7-4e59-88f3-55815fd90907
Cullin Rd,Private or Other,57412ab2-a796-47cf-aa3f-c8dcd20c8248
Culliver Rd,Private or Other,b3dba22e-2007-402f-8aad-48938208f1cf
Cullum St,SCDOT,fb5ac2aa-f601-455e-9663-b5805c28faaa
Culpepper Cir,Columbia,4c3e4cf9-03b9-417c-9ff4-992b03a84e4e
Cumberland Dr,SCDOT,b61f50cd-c4b6-420d-90c9-5d77586b2167
Cunningham Rd,County Paved,5ee402b4-29a7-424c-9e16-68ef42570184
Cunningham Rd,SCDOT,9e1cb104-f627-4bfb-bbb5-ca602726f32f
Cupola Ct,County Paved,ef8873f5-77b1-429f-a5a0-915781966eca
Curlew Ave,County Paved,3b3a756a-4160-483d-8857-116c12c1a028
Currant Ln,Columbia,27098100-b788-4f6f-9828-797517bef9a2
Currioman Dr,SCDOT,acde842d-b5b1-4442-924f-feede32aff13
Currituck Dr,Private or Other,f6979575-2c7e-49d5-83ad-5271bd249251
Curry St,SCDOT,920b411c-6ff3-4935-8d7d-283c0ede600b
Curtis St,SCDOT,0c11a73c-2165-4f1b-bf7e-44338fd2a449
Curvewood Rd,County Paved,584d1803-5cd7-4371-98a5-f8bd446c2683
Cushman Dr,SCDOT,2aac35c9-40a1-47e7-8d2f-04e0c02c1e54
Custer Loop,Federal,32f47357-e2a8-4b7d-9699-d3df896cbe57
Custer St,SCDOT,4cb20b43-2b47-43b2-b841-496bbd56792d
Cutlers Ct,Private or Other,a23dfe8c-443a-4fc0-8fcc-33c9f99b9d39
Cypress Cove Rd,County Paved,3e20b207-ff64-4bf3-acb8-332653775115
Cypress Pond Ln,Private or Other,769d6221-e7e3-40c3-8d9c-5f421ed013bb
Cypress Ridge Cir,County Paved,d3d02417-9f7e-43d6-aa40-978d9adef4b9
Cypress Springs Ct,County Paved,d3d0aa99-3c83-4654-863e-9269ad42eb7a
Cypress St,Columbia,da5cf928-e7cf-4b9a-a9a7-7fd9e4dbdb3d
Cypress St,SCDOT,98b8821f-b018-4f3a-be32-461b8f87d6d2
Cyrus Weston Rd,County Unpaved,5814c2e0-ea61-4ea5-bb09-35ee8acedd3f
Daffodil Ln,County Unpaved,032b6cdd-f817-4906-a1bd-6650b0a1bddb
Dahlia Rd,SCDOT,ee93bdc9-4a16-4885-9faa-41309d58fab5
Dahoon Dr,County Paved,c927149c-401b-4bc2-8aa2-2fc4d28fb932
Dairy St,SCDOT,77f43f7e-1191-447c-b837-7a79adb0bfd8
Dakota St,SCDOT,9f9806cd-ea3e-4e01-95c6-cd07790772d5
Dale Dr,SCDOT,f906d430-77f7-4c97-a12a-f499dcea25f9
Dale Valley Rd,County Paved,5bdc9094-bb5a-4066-a89f-bfd3ed6e6419
Dallas Cir,County Paved,dafed3d6-9512-4afa-8d65-db6631dc9deb
Dalloz Rd,SCDOT,e389e9f7-764e-4b69-bfd5-8e22ab5db69d
Dalmore Ct,Private or Other,03afdff2-6004-4acd-b78b-454a245c3a68
Dalston Rd,Private or Other,82f2e6b6-f9da-445d-a802-35e61f31bc36
Daly St,SCDOT,8ceccbec-f50d-4514-89b8-0f85e86593f4
Daly St,SCDOT,a5818187-c396-4fa6-bdbb-ee651c2229ba
Damson Ln,SCDOT,689b6b9a-3955-4fc7-b8e5-72590aa74829
Dan Comalander Dr,SCDOT,05753d7c-f2c3-44fc-9596-3641f8adef11
Dan Comalander Dr,SCDOT,b21d76a6-0212-4610-acc7-69043317f185
Dan Entzminger Rd,County Unpaved,fb25bfd1-0546-4a7c-bfa1-857477e798f3
Dan Gray Rd,Private or Other,227b1b1a-c39c-4ad2-b1bb-5f13d0833fd2
Dana Ct,County Paved,6732000e-2194-4495-9061-2f4f25937f4b
Danbury Dr,County Paved,4b8e03b7-71b1-4757-93d1-fd1aac29bdae
Dandridge Ct,SCDOT,fcf97818-3a70-45fb-9319-b6c4b6368887
Danfield Dr,Columbia,4262d789-85aa-4081-ab0a-fbd1b48b3e5c
Danfield Dr,SCDOT,8243ce61-3722-4c17-9d67-dbcf4fbbfeb0
Daniel Cir,Federal,244a5cde-df09-4db3-8826-b893ef10c4a5
Daniel Dr,SCDOT,59456c93-6e99-4c78-86f8-dfa5ad6439b0
Danrock Ct,County Paved,59ac3df4-b415-4bd1-8af8-b890ffdf5198
Dantzler Dr,Columbia,139a453e-6efc-4171-add7-defc72eff76d
Dantzler Dr,County Paved,a5dfe07b-18b6-4058-b789-0d7fef258ab4
Daphne Rd,Columbia,cad44bcf-469e-4745-915b-946d8a2e9f47
Darby St,County Unpaved,0e5fffbc-5de7-4680-9c0e-6f2c75d8b015
Darby St,Private or Other,1d186a8a-6f45-449e-bc5a-112293966824
Darby St,SCDOT,3abb826a-4235-431c-8d76-64c0bdd3daa7
Darcy Ct,County Paved,f4cfd693-e979-40b4-8db4-a7c3e5fef49f
Dare Cir,SCDOT,a1b5208f-8116-4f54-9809-9952ec3018c2
Darius Ct,Private or Other,ddba7b4a-44c7-42bd-a696-529ddc53107d
Darley Ct,County Paved,c4d85e95-04f1-45e0-a940-1bccf519c91b
Darlington Oak Ct,County Paved,238608a0-1298-4f61-81c4-9c62dd32361b
Darlington St,Columbia,65057e38-2393-4354-90ba-7d0aa4aebc80
Darlington St,SCDOT,b17214d2-e71f-4ced-bdc3-88025a5e7330
Dart St,Columbia,deef9cfa-36bb-4c96-af64-da6d6736b15d
Dartmore Ln,County Paved,34b2cedc-142d-4f43-81d6-8c0c415187ef
Dartmouth Ave,SCDOT,a73a5a76-308c-438d-a31d-43b541ac9ded
Datura Rd,SCDOT,7e8dcb4e-a012-4ef5-b2b4-8d7c30b25fcc
Daulton Dr,SCDOT,6cb72daa-4f89-4414-a7c3-2ee03ef631ae
Davant Pl,Private or Other,83a0fd8c-8637-4644-b3c4-64899c4d3f05
Dave White Ct,Private or Other,a734e0db-4525-4b8b-8712-cfc4da7787cd
Dave White Rd,County Unpaved,4a0facdb-b344-4f65-90b7-8ec5f8493265
Dave White Rd,SCDOT,bf05f700-8bce-41ba-9699-05cff8594e95
David Dr,SCDOT,c4ce0e5b-5fac-4b54-b7a5-ce05878687f3
David Goodwin Rd,County Unpaved,c6d0d58b-f94e-41da-b1a8-be3ff4f38384
David H Swinton Way,Columbia,86fab490-561e-4d50-a897-3d96d5d7ff54
David St,SCDOT,fcf50428-7549-4d65-af31-2d4786cf3688
Davidson St,Columbia,38e00736-9b5e-44a7-8321-fd6921d35aaa
Davies Dr,County Paved,80719d2b-8d5f-4536-b0a5-dfcdb574b5fc
Davis Jenkins Ct,County Paved,60b205e0-4c6d-4954-8032-7740f1c4d371
Davis Loop,Federal,d6a0e644-aa55-4e0d-8264-716a70575605
Davis Rd,SCDOT,b6251199-7cca-4cf5-a9cc-7cc7926e7c98
Davis Smith Rd,County Unpaved,8e2208a0-25b1-4bd6-973c-b5dc65da044f
Dawn Meadow Ct,Private or Other,ec5f3d2d-e558-42b0-83f8-6601a0b6d124
Dawning Ln,County Unpaved,5856f5a1-9621-4406-acd8-ce0bbf0bda79
Dawson Pond Ct,County Paved,8fb5efe6-53a5-44f2-b159-0cf80e855fee
Dawson Pond Dr,County Paved,7753511b-062b-493f-b7a2-ed89bb8fb64a
Dawson Rd,SCDOT,2457db79-5b5c-427f-9841-ff3d3dd276b0
Dawsons Creek Ct,County Paved,ead83c2d-38af-401a-ad25-b42bd509cb10
Dawsons Creek Rd,County Paved,058f667f-6669-430f-9510-05e01abf4500
Day Lily Way,Private or Other,7a356f1d-9d55-4544-9e6c-44b5e3a1676a
Days Rd,Private or Other,4ceca2b9-98d7-4aa1-a42c-de84268c1502
Dayton St,County Paved,b62776f2-cee0-4634-8c77-0131fbb02400
Deacon Ct,County Paved,579d7e98-4950-4a88-bfaf-66ea1962bee7
Deal St,Columbia,a7ec402b-b49e-4be8-95be-cb4fb28cb83c
Dean Crest Ct,Out of County,4db4bd74-6fc6-41dd-a4cd-fee29fc6cc08
Dean Crest Rd,Out of County,ca307d65-bab8-4dfa-8e20-893a48a0bfad
Dean Hall Ln,Columbia,fa3665ca-7eb4-4849-826a-329cf7d191eb
Dean Hall Ln,County Paved,e93992a3-7bb8-4d88-a395-7c356e84021e
Deans Ln,Columbia,c6fdac34-8956-48c0-823f-148eca2b4e9a
Dearborn Rd,SCDOT,bdcf1cf4-65d6-4bc0-8037-e77bccf6bc15
Dearborn Rd,SCDOT,a1851728-72cb-48e6-a19f-8c1c0bfda2db
Dearing St,Federal,0aae1c95-b293-4275-a461-1dc3212f4198
Debensham Way,Private or Other,aca069d9-3783-4fcc-b87e-72bb7f777776
Deborah Dr,SCDOT,367597d7-b6e8-4ee5-9ade-c6421f995b07
Decker Blvd,SCDOT,164e5b13-e52e-4bfd-bbae-2bc480b83d52
Decker Park Rd,County Paved,8657de77-3826-4a44-b7d2-d2f0d95fbbf1
Declaration Dr,Private or Other,d9140e01-d007-46bb-9bfc-135663664d22
Deep Creek Rd,Private or Other,fe827dec-1f98-49f7-b471-b1f547a53374
Deepwood Ln,County Unpaved,2ac251f1-761b-4473-b401-5b9ecf3bfe9f
Deer Creek Dr,County Paved,5e813dce-85c0-4eea-9302-0f7e39ca8ab4
Deer Creek Dr,Private or Other,12c18bfb-ceef-4482-bac8-208c18ea1ad7
Deer Crossing Rd,Columbia,3d7c4024-6b29-47f8-bc14-c0a5a7e2d567
Deer Crossing Rd,Private or Other,a27a3358-fe12-4f34-95e5-20e13565ecef
Deer Harbour Ct,County Paved,fc969da4-8721-4d05-9206-1a73875663c2
Deer Harbour Ct,Private or Other,a14776c6-253d-4ce1-a668-42faad3c7abc
Deer Hill Dr,Private or Other,679f1dff-2176-48a3-aec0-3e2fb24b8f94
Deer Hound Trl,County Paved,0224ab59-9f13-4b7f-9ad6-52ca737fa5c7
Deer Lake Dr,Columbia,78278428-698c-4c87-b9cf-dbafbdf08474
Deer Park Dr,Private or Other,efba63c8-86e2-4249-957e-68767ad9aa55
Deer Pass Way,County Paved,40969538-4a79-4b04-9336-af14d5007125
Deer Ridge Dr,SCDOT,a5f2bf88-e9bc-4fc7-8beb-391b29df71e9
Deer Run Rd,County Paved,c42de655-32f5-4dd9-a48c-0c49caef3398
Deer Stream Ct,County Paved,48affe56-71c0-4dd8-8d79-5b74140c81e4
Deer Tract Dr,County Paved,6462c7ef-4f41-4e01-958e-3908d62e94e4
Deer Trail Ct,County Paved,8d012c79-b3e7-41c0-a3a3-2dfc848d539f
Deer Walk,Private or Other,6fd70b94-b215-4a04-a484-c3e0f7c87355
Deerfield Dr,SCDOT,500d70c0-9535-4c18-9f08-58c6f1e558ef
Deerhurst Ct,County Paved,128cae05-1284-4f3f-99d3-74a0238f0dc4
Deerpath Ct,County Paved,86bf8a62-40e3-48bc-9249-5d8643d7b76b
Deertrot Ct,Private or Other,7b4d6eba-6ba8-47ea-8ed9-98f837d8d9ff
Deerwood Crossing Dr,Private or Other,2891ab9b-31da-4524-9375-2e8f3942feac
Deerwood Farm Trl,Private or Other,f0b99190-2ecb-49ee-b60b-9d3b43f57f37
